Date,Time,Alert ID,Alert Name,Severity,Source Host,Protocol/Port,Destination IP,Executive Summary,Status,Category,Action Taken
01/14/2025,09:22:00 AM,735808816468328800,Malware Beaconing,High,192.168.9.164,UDP port 22,192.168.23.190,Host 192.168.9.164 shows malware beaconing communication with 192.168.23.190 over UDP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/17/2025,01:23:00 PM,342856402695838666,UDA - Trojan Horse Traffic,Critical,192.168.16.136,UDP port 443,192.168.16.73,Host 192.168.16.136 shows unauthorized access attempt communication with 192.168.16.73 over UDP port 443. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/10/2025,07:08:00 PM,600989852688888289,Brute Force Attempt,Critical,192.168.6.173,UDP port 53,192.168.30.254,Host 192.168.6.173 shows data exfiltration pattern communication with 192.168.30.254 over UDP port 53. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/10/2025,03:50:00 PM,811041938247813122,UDA - Trojan Horse Traffic,Critical,192.168.16.106,UDP port 1492,192.168.5.25,Host 192.168.16.106 shows malware beaconing communication with 192.168.5.25 over UDP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/26/2025,09:16:00 PM,883866783876448973,Anomalous SSH Activity,High,192.168.20.64,TCP port 80,192.168.29.121,Host 192.168.20.64 shows uda - trojan horse traffic communication with 192.168.29.121 over TCP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/27/2025,04:03:00 AM,579299043749197288,Suspicious DNS Query,Medium,192.168.24.18,ICMP port 80,192.168.4.65,Host 192.168.24.18 shows uda - trojan horse traffic communication with 192.168.4.65 over ICMP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/15/2025,06:15:00 PM,324524229828998533,Brute Force Attempt,High,192.168.28.232,UDP port 3389,192.168.20.139,Host 192.168.28.232 shows malware beaconing communication with 192.168.20.139 over UDP port 3389. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
02/01/2025,01:29:00 PM,704057502458716833,Anomalous SSH Activity,Low,192.168.29.24,UDP port 22,192.168.28.156,Host 192.168.29.24 shows port scan detected communication with 192.168.28.156 over UDP port 22. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated
01/28/2025,02:53:00 PM,112849389521349729,Anomalous SSH Activity,Low,192.168.20.200,UDP port 5900,192.168.3.2,Host 192.168.20.200 shows port scan detected communication with 192.168.3.2 over UDP port 5900. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated
01/17/2025,06:11:00 AM,506751325666682164,Suspicious DNS Query,Medium,192.168.24.39,ICMP port 22,192.168.29.95,Host 192.168.24.39 shows anomalous ssh activity communication with 192.168.29.95 over ICMP port 22. ,Malicious,Policy Violation,Escalated
01/01/2025,10:10:00 AM,220444894310377171,Suspicious DNS Query,High,192.168.24.100,ICMP port 8080,192.168.30.78,Host 192.168.24.100 shows port scan detected communication with 192.168.30.78 over ICMP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/09/2025,02:31:00 AM,140433408100474433,Anomalous SSH Activity,High,192.168.20.252,TCP port 3389,192.168.2.127,Host 192.168.20.252 shows anomalous ssh activity communication with 192.168.2.127 over TCP port 3389. ,Malicious,Policy Violation,Escalated
01/17/2025,08:24:00 AM,631060889265690577,Brute Force Attempt,Medium,192.168.24.49,UDP port 80,192.168.16.92,Host 192.168.24.49 shows malware beaconing communication with 192.168.16.92 over UDP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/31/2025,03:09:00 PM,345873409533938160,Anomalous SSH Activity,High,192.168.27.226,ICMP port 1492,192.168.20.243,Host 192.168.27.226 shows uda - trojan horse traffic communication with 192.168.20.243 over ICMP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/22/2025,01:44:00 PM,397852697071716681,Brute Force Attempt,Low,192.168.29.54,UDP port 8080,192.168.15.59,Host 192.168.29.54 shows suspicious dns query communication with 192.168.15.59 over UDP port 8080. ,Legitimate,Benign Activity,No Action Required
01/23/2025,01:59:00 AM,367150299109349696,Brute Force Attempt,Critical,192.168.16.22,ICMP port 1492,192.168.4.201,Host 192.168.16.22 shows malware beaconing communication with 192.168.4.201 over ICMP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/17/2025,04:22:00 AM,570597032828267839,Anomalous SSH Activity,High,192.168.21.172,UDP port 443,192.168.6.123,Host 192.168.21.172 shows suspicious dns query communication with 192.168.6.123 over UDP port 443. ,Malicious,False Positive,Closed
01/29/2025,09:20:00 PM,171034095940264980,Suspicious DNS Query,Low,192.168.30.84,ICMP port 443,192.168.14.129,Host 192.168.30.84 shows suspicious dns query communication with 192.168.14.129 over ICMP port 443. ,Legitimate,Benign Activity,No Action Required
01/01/2025,09:21:00 PM,501134358551111257,Malware Beaconing,High,192.168.9.119,ICMP port 5900,192.168.26.75,Host 192.168.9.119 shows suspicious dns query communication with 192.168.26.75 over ICMP port 5900. ,Malicious,False Positive,Closed
01/04/2025,12:41:00 PM,199449228987107590,Suspicious DNS Query,Low,192.168.23.23,UDP port 8080,192.168.15.88,Host 192.168.23.23 shows anomalous ssh activity communication with 192.168.15.88 over UDP port 8080. ,Legitimate,Policy Violation,Escalated
01/01/2025,12:24:00 AM,970370189293465628,UDA - Trojan Horse Traffic,Low,192.168.27.238,UDP port 53,192.168.18.203,Host 192.168.27.238 shows suspicious dns query communication with 192.168.18.203 over UDP port 53. ,Legitimate,Benign Activity,No Action Required
02/04/2025,11:55:00 AM,218650474849039090,Port Scan Detected,Low,192.168.11.240,UDP port 443,192.168.4.191,Host 192.168.11.240 shows anomalous ssh activity communication with 192.168.4.191 over UDP port 443. ,Legitimate,Policy Violation,Escalated
01/28/2025,07:51:00 AM,152457875471983040,Data Exfiltration Pattern,High,192.168.2.85,UDP port 3389,192.168.27.18,Host 192.168.2.85 shows unauthorized access attempt communication with 192.168.27.18 over UDP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/30/2025,08:34:00 AM,120180007195971185,Port Scan Detected,Low,192.168.20.112,ICMP port 80,192.168.19.144,Host 192.168.20.112 shows anomalous ssh activity communication with 192.168.19.144 over ICMP port 80. ,Legitimate,Policy Violation,Escalated
01/18/2025,05:08:00 AM,527841426802125243,UDA - Trojan Horse Traffic,High,192.168.16.91,TCP port 53,192.168.22.121,Host 192.168.16.91 shows anomalous ssh activity communication with 192.168.22.121 over TCP port 53. ,Malicious,Policy Violation,Escalated
01/18/2025,02:54:00 AM,805166893297349969,Port Scan Detected,High,192.168.1.235,TCP port 3389,192.168.22.16,Host 192.168.1.235 shows brute force attempt communication with 192.168.22.16 over TCP port 3389. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/10/2025,06:36:00 AM,925450946302801929,Brute Force Attempt,Low,192.168.22.105,ICMP port 8080,192.168.24.229,Host 192.168.22.105 shows suspicious dns query communication with 192.168.24.229 over ICMP port 8080. ,Legitimate,Benign Activity,No Action Required
01/05/2025,03:50:00 AM,500394976870500414,Unauthorized Access Attempt,Critical,192.168.20.74,TCP port 8080,192.168.29.53,Host 192.168.20.74 shows port scan detected communication with 192.168.29.53 over TCP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/16/2025,09:59:00 AM,830669844036569148,Data Exfiltration Pattern,Critical,192.168.18.113,TCP port 5900,192.168.18.89,Host 192.168.18.113 shows data exfiltration pattern communication with 192.168.18.89 over TCP port 5900. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/26/2025,07:06:00 PM,196584232814715235,Data Exfiltration Pattern,Low,192.168.29.207,UDP port 8080,192.168.9.168,Host 192.168.29.207 shows brute force attempt communication with 192.168.9.168 over UDP port 8080. Brute force behavior observed.,Legitimate,Reconnaissance,Investigated
01/14/2025,04:19:00 PM,746404603339722425,Suspicious DNS Query,Low,192.168.10.4,UDP port 443,192.168.16.31,Host 192.168.10.4 shows uda - trojan horse traffic communication with 192.168.16.31 over UDP port 443. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/03/2025,08:42:00 PM,664815083471952118,Anomalous SSH Activity,High,192.168.30.79,UDP port 5900,192.168.21.148,Host 192.168.30.79 shows data exfiltration pattern communication with 192.168.21.148 over UDP port 5900. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/24/2025,08:29:00 PM,600404478210399032,Data Exfiltration Pattern,High,192.168.23.110,TCP port 3389,192.168.16.125,Host 192.168.23.110 shows uda - trojan horse traffic communication with 192.168.16.125 over TCP port 3389. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/14/2025,03:56:00 PM,322133080412206769,Port Scan Detected,Medium,192.168.14.115,TCP port 53,192.168.28.86,Host 192.168.14.115 shows anomalous ssh activity communication with 192.168.28.86 over TCP port 53. ,Malicious,Policy Violation,Escalated
01/27/2025,02:52:00 PM,843895948080315712,Unauthorized Access Attempt,Critical,192.168.7.32,ICMP port 3389,192.168.20.221,Host 192.168.7.32 shows unauthorized access attempt communication with 192.168.20.221 over ICMP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/19/2025,05:02:00 PM,190562090321334475,Data Exfiltration Pattern,Critical,192.168.16.59,UDP port 5900,192.168.9.29,Host 192.168.16.59 shows unauthorized access attempt communication with 192.168.9.29 over UDP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/29/2025,06:36:00 AM,184077898039806083,Port Scan Detected,Medium,192.168.17.200,TCP port 22,192.168.17.164,Host 192.168.17.200 shows brute force attempt communication with 192.168.17.164 over TCP port 22. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/11/2025,09:55:00 PM,836951051962786110,Brute Force Attempt,Low,192.168.11.241,UDP port 53,192.168.19.116,Host 192.168.11.241 shows brute force attempt communication with 192.168.19.116 over UDP port 53. Brute force behavior observed.,Legitimate,Reconnaissance,Investigated
01/30/2025,04:32:00 PM,841064988453703868,Malware Beaconing,High,192.168.16.153,UDP port 5900,192.168.10.225,Host 192.168.16.153 shows unauthorized access attempt communication with 192.168.10.225 over UDP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/19/2025,04:19:00 AM,684431420390202744,Anomalous SSH Activity,High,192.168.28.98,TCP port 53,192.168.22.131,Host 192.168.28.98 shows malware beaconing communication with 192.168.22.131 over TCP port 53. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/07/2025,06:12:00 PM,105441990478318031,Unauthorized Access Attempt,Critical,192.168.4.216,TCP port 443,192.168.20.208,Host 192.168.4.216 shows data exfiltration pattern communication with 192.168.20.208 over TCP port 443. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked
01/21/2025,07:22:00 PM,389655047821443094,Brute Force Attempt,High,192.168.4.128,TCP port 5900,192.168.11.140,Host 192.168.4.128 shows uda - trojan horse traffic communication with 192.168.11.140 over TCP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/23/2025,03:01:00 AM,251065144019420173,Port Scan Detected,Critical,192.168.2.231,TCP port 1492,192.168.10.173,Host 192.168.2.231 shows port scan detected communication with 192.168.10.173 over TCP port 1492. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/29/2025,12:23:00 PM,718188465225254775,Port Scan Detected,Low,192.168.6.237,ICMP port 443,192.168.7.198,Host 192.168.6.237 shows port scan detected communication with 192.168.7.198 over ICMP port 443. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated
02/02/2025,05:50:00 PM,685709438460972118,UDA - Trojan Horse Traffic,Critical,192.168.4.191,TCP port 8080,192.168.25.137,Host 192.168.4.191 shows anomalous ssh activity communication with 192.168.25.137 over TCP port 8080. ,Malicious,Policy Violation,Escalated
01/09/2025,09:16:00 AM,866482600536205048,Anomalous SSH Activity,Low,192.168.16.245,TCP port 1492,192.168.12.231,Host 192.168.16.245 shows anomalous ssh activity communication with 192.168.12.231 over TCP port 1492. ,Legitimate,Policy Violation,Escalated
02/02/2025,05:04:00 AM,974348317044832349,Data Exfiltration Pattern,High,192.168.27.112,TCP port 1492,192.168.7.104,Host 192.168.27.112 shows data exfiltration pattern communication with 192.168.7.104 over TCP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked
01/26/2025,11:45:00 PM,540003971703634092,Data Exfiltration Pattern,Critical,192.168.30.134,TCP port 5900,192.168.23.100,Host 192.168.30.134 shows unauthorized access attempt communication with 192.168.23.100 over TCP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/25/2025,06:53:00 AM,199142726644154375,Brute Force Attempt,High,192.168.8.26,ICMP port 443,192.168.11.53,Host 192.168.8.26 shows port scan detected communication with 192.168.11.53 over ICMP port 443. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/05/2025,01:07:00 PM,344588507250089918,Anomalous SSH Activity,Critical,192.168.23.81,ICMP port 53,192.168.24.228,Host 192.168.23.81 shows suspicious dns query communication with 192.168.24.228 over ICMP port 53. ,Malicious,False Positive,Closed
01/02/2025,10:05:00 AM,328628761009048928,Unauthorized Access Attempt,Critical,192.168.22.152,TCP port 3389,192.168.27.162,Host 192.168.22.152 shows unauthorized access attempt communication with 192.168.27.162 over TCP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/06/2025,04:46:00 PM,367153935198172365,Data Exfiltration Pattern,Critical,192.168.22.75,ICMP port 80,192.168.26.130,Host 192.168.22.75 shows suspicious dns query communication with 192.168.26.130 over ICMP port 80. ,Malicious,False Positive,Closed
02/01/2025,02:58:00 AM,669848092396263951,Unauthorized Access Attempt,Critical,192.168.28.165,UDP port 5900,192.168.4.190,Host 192.168.28.165 shows port scan detected communication with 192.168.4.190 over UDP port 5900. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/05/2025,09:48:00 AM,634373847728404915,Unauthorized Access Attempt,Medium,192.168.15.75,ICMP port 22,192.168.16.161,Host 192.168.15.75 shows anomalous ssh activity communication with 192.168.16.161 over ICMP port 22. ,Malicious,Policy Violation,Escalated
02/01/2025,04:59:00 AM,527405434888311023,Data Exfiltration Pattern,Low,192.168.28.230,TCP port 53,192.168.15.125,Host 192.168.28.230 shows uda - trojan horse traffic communication with 192.168.15.125 over TCP port 53. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/12/2025,08:41:00 PM,395088930105438518,Anomalous SSH Activity,Critical,192.168.12.89,TCP port 53,192.168.14.215,Host 192.168.12.89 shows uda - trojan horse traffic communication with 192.168.14.215 over TCP port 53. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/03/2025,05:06:00 PM,652811864830448446,Anomalous SSH Activity,Critical,192.168.13.65,TCP port 5900,192.168.5.33,Host 192.168.13.65 shows unauthorized access attempt communication with 192.168.5.33 over TCP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
