Alert Name,Severity,Executive Summary,Status,Category,Action Taken,Hour,Minute,DayOfWeek,IsWeekend,Protocol,Port,Src_Private,Dst_Private,Same_Subnet,keyword_count,has_malware_kw,has_recon_kw,has_policy_kw,severity_ordinal,port_num,high_risk_port,off_hours,flow_count,bytes_transferred,duration_sec
Unauthorized Access Attempt,Medium,Host 192.168.4.180 shows unauthorized access attempt communication with 192.168.26.72 over ICMP port 22. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,21,13,0,0,ICMP,22,1,1,0,3,0,0,1,1,22,1,0,0,0,0
UDA - Trojan Horse Traffic,Critical,Host 192.168.24.109 shows unauthorized access attempt communication with 192.168.7.13 over UDP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,12,2,5,1,UDP,3389,1,1,0,3,0,0,1,3,3389,1,0,0,0,0
Port Scan Detected,Low,Host 192.168.8.181 shows malware beaconing communication with 192.168.27.59 over ICMP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,18,6,4,0,ICMP,8080,1,1,0,3,1,0,0,0,8080,0,0,0,0,0
Anomalous SSH Activity,Low,Host 192.168.14.206 shows anomalous ssh activity communication with 192.168.5.245 over ICMP port 53. ,Legitimate,Policy Violation,Escalated,23,47,2,0,ICMP,53,1,1,0,1,0,0,1,0,53,0,0,0,0,0
Malware Beaconing,High,Host 192.168.20.207 shows brute force attempt communication with 192.168.16.251 over TCP port 22. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,1,55,3,0,TCP,22,1,1,0,1,0,1,0,2,22,1,1,0,0,0
Anomalous SSH Activity,Medium,Host 192.168.17.217 shows data exfiltration pattern communication with 192.168.30.54 over ICMP port 443. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,6,33,3,0,ICMP,443,1,1,0,1,1,0,0,1,443,0,0,0,0,0
Malware Beaconing,Low,Host 192.168.16.32 shows port scan detected communication with 192.168.17.112 over UDP port 22. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated,8,41,5,1,UDP,22,1,1,0,3,0,1,0,0,22,1,0,0,0,0
Data Exfiltration Pattern,Low,Host 192.168.9.107 shows port scan detected communication with 192.168.29.169 over TCP port 1492. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated,4,19,4,0,TCP,1492,1,1,0,3,0,1,0,0,1492,1,1,0,0,0
Brute Force Attempt,Low,Host 192.168.16.78 shows suspicious dns query communication with 192.168.16.228 over UDP port 5900. ,Legitimate,Benign Activity,No Action Required,20,45,4,0,UDP,5900,1,1,1,0,0,0,0,0,5900,1,0,0,0,0
Data Exfiltration Pattern,High,Host 192.168.7.105 shows anomalous ssh activity communication with 192.168.25.179 over TCP port 443. ,Malicious,Policy Violation,Escalated,18,9,3,0,TCP,443,1,1,0,1,0,0,1,2,443,0,0,0,0,0
Unauthorized Access Attempt,Low,Host 192.168.5.95 shows anomalous ssh activity communication with 192.168.28.142 over TCP port 8080. ,Legitimate,Policy Violation,Escalated,5,23,2,0,TCP,8080,1,1,0,1,0,0,1,0,8080,0,1,0,0,0
Data Exfiltration Pattern,High,Host 192.168.17.168 shows malware beaconing communication with 192.168.19.188 over ICMP port 443. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,3,1,1,0,ICMP,443,1,1,0,3,1,0,0,2,443,0,1,0,0,0
UDA - Trojan Horse Traffic,Medium,Host 192.168.27.182 shows malware beaconing communication with 192.168.2.138 over TCP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,11,6,5,1,TCP,22,1,1,0,3,1,0,0,1,22,1,0,0,0,0
Brute Force Attempt,Low,Host 192.168.18.118 shows anomalous ssh activity communication with 192.168.3.104 over ICMP port 1492. ,Legitimate,Policy Violation,Escalated,3,35,4,0,ICMP,1492,1,1,0,1,0,0,1,0,1492,1,1,0,0,0
Suspicious DNS Query,High,Host 192.168.9.105 shows port scan detected communication with 192.168.6.6 over UDP port 53. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,6,12,4,0,UDP,53,1,1,0,3,0,1,0,2,53,0,0,0,0,0
Suspicious DNS Query,Low,Host 192.168.17.243 shows unauthorized access attempt communication with 192.168.25.195 over ICMP port 53. Unauthorized access attempt detected.,Legitimate,Policy Violation,Escalated,19,25,2,0,ICMP,53,1,1,0,3,0,0,1,0,53,0,0,0,0,0
Malware Beaconing,Critical,Host 192.168.25.110 shows uda - trojan horse traffic communication with 192.168.6.139 over TCP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,16,26,6,1,TCP,22,1,1,0,3,1,0,0,3,22,1,0,0,0,0
Suspicious DNS Query,High,Host 192.168.12.170 shows suspicious dns query communication with 192.168.24.173 over TCP port 1492. ,Malicious,False Positive,Closed,2,48,6,1,TCP,1492,1,1,0,0,0,0,0,2,1492,1,1,0,0,0
Anomalous SSH Activity,High,Host 192.168.23.46 shows unauthorized access attempt communication with 192.168.1.155 over UDP port 1492. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,21,18,0,0,UDP,1492,1,1,0,3,0,0,1,2,1492,1,0,0,0,0
Suspicious DNS Query,High,Host 192.168.3.152 shows malware beaconing communication with 192.168.26.136 over TCP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,8,26,3,0,TCP,8080,1,1,0,3,1,0,0,2,8080,0,0,0,0,0
Brute Force Attempt,Medium,Host 192.168.29.127 shows data exfiltration pattern communication with 192.168.27.183 over TCP port 22. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,2,25,1,0,TCP,22,1,1,0,1,1,0,0,1,22,1,1,0,0,0
Brute Force Attempt,Low,Host 192.168.27.28 shows suspicious dns query communication with 192.168.16.74 over UDP port 1492. ,Legitimate,Benign Activity,No Action Required,15,8,3,0,UDP,1492,1,1,0,0,0,0,0,0,1492,1,0,0,0,0
Anomalous SSH Activity,High,Host 192.168.27.39 shows brute force attempt communication with 192.168.9.67 over ICMP port 5900. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,17,41,5,1,ICMP,5900,1,1,0,1,0,1,0,2,5900,1,0,0,0,0
Brute Force Attempt,Critical,Host 192.168.25.94 shows anomalous ssh activity communication with 192.168.22.56 over ICMP port 5900. ,Malicious,Policy Violation,Escalated,16,42,2,0,ICMP,5900,1,1,0,1,0,0,1,3,5900,1,0,0,0,0
Port Scan Detected,Medium,Host 192.168.2.103 shows brute force attempt communication with 192.168.4.105 over ICMP port 1492. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,16,31,1,0,ICMP,1492,1,1,0,1,0,1,0,1,1492,1,0,0,0,0
UDA - Trojan Horse Traffic,Low,Host 192.168.10.31 shows anomalous ssh activity communication with 192.168.7.83 over UDP port 1492. ,Legitimate,Policy Violation,Escalated,18,3,5,1,UDP,1492,1,1,0,1,0,0,1,0,1492,1,0,0,0,0
Brute Force Attempt,Low,Host 192.168.27.152 shows data exfiltration pattern communication with 192.168.22.232 over ICMP port 5900. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,22,37,4,0,ICMP,5900,1,1,0,1,1,0,0,0,5900,1,0,0,0,0
Suspicious DNS Query,Low,Host 192.168.6.211 shows data exfiltration pattern communication with 192.168.20.250 over TCP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,9,32,5,1,TCP,1492,1,1,0,1,1,0,0,0,1492,1,0,0,0,0
Suspicious DNS Query,High,Host 192.168.1.224 shows port scan detected communication with 192.168.1.33 over TCP port 22. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,23,25,2,0,TCP,22,1,1,1,3,0,1,0,2,22,1,0,0,0,0
Data Exfiltration Pattern,High,Host 192.168.6.250 shows anomalous ssh activity communication with 192.168.19.26 over TCP port 8080. ,Malicious,Policy Violation,Escalated,9,46,5,1,TCP,8080,1,1,0,1,0,0,1,2,8080,0,0,0,0,0
Brute Force Attempt,Medium,Host 192.168.28.8 shows suspicious dns query communication with 192.168.2.30 over ICMP port 1492. ,Malicious,False Positive,Closed,8,40,4,0,ICMP,1492,1,1,0,0,0,0,0,1,1492,1,0,0,0,0
Malware Beaconing,High,Host 192.168.9.164 shows malware beaconing communication with 192.168.23.190 over UDP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,9,22,1,0,UDP,22,1,1,0,3,1,0,0,2,22,1,0,0,0,0
UDA - Trojan Horse Traffic,Critical,Host 192.168.16.136 shows unauthorized access attempt communication with 192.168.16.73 over UDP port 443. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,13,23,4,0,UDP,443,1,1,1,3,0,0,1,3,443,0,0,0,0,0
Brute Force Attempt,Critical,Host 192.168.6.173 shows data exfiltration pattern communication with 192.168.30.254 over UDP port 53. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated,19,8,4,0,UDP,53,1,1,0,1,1,0,0,3,53,0,0,0,0,0
UDA - Trojan Horse Traffic,Critical,Host 192.168.16.106 shows malware beaconing communication with 192.168.5.25 over UDP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,15,50,4,0,UDP,1492,1,1,0,3,1,0,0,3,1492,1,0,0,0,0
Anomalous SSH Activity,High,Host 192.168.20.64 shows uda - trojan horse traffic communication with 192.168.29.121 over TCP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,21,16,6,1,TCP,80,1,1,0,3,1,0,0,2,80,0,0,0,0,0
Suspicious DNS Query,Medium,Host 192.168.24.18 shows uda - trojan horse traffic communication with 192.168.4.65 over ICMP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,4,3,0,0,ICMP,80,1,1,0,3,1,0,0,1,80,0,1,0,0,0
Brute Force Attempt,High,Host 192.168.28.232 shows malware beaconing communication with 192.168.20.139 over UDP port 3389. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,18,15,2,0,UDP,3389,1,1,0,3,1,0,0,2,3389,1,0,0,0,0
Anomalous SSH Activity,Low,Host 192.168.29.24 shows port scan detected communication with 192.168.28.156 over UDP port 22. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated,13,29,5,1,UDP,22,1,1,0,3,0,1,0,0,22,1,0,0,0,0
Anomalous SSH Activity,Low,Host 192.168.20.200 shows port scan detected communication with 192.168.3.2 over UDP port 5900. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated,14,53,1,0,UDP,5900,1,1,0,3,0,1,0,0,5900,1,0,0,0,0
Suspicious DNS Query,Medium,Host 192.168.24.39 shows anomalous ssh activity communication with 192.168.29.95 over ICMP port 22. ,Malicious,Policy Violation,Escalated,6,11,4,0,ICMP,22,1,1,0,1,0,0,1,1,22,1,0,0,0,0
Suspicious DNS Query,High,Host 192.168.24.100 shows port scan detected communication with 192.168.30.78 over ICMP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,10,10,2,0,ICMP,8080,1,1,0,3,0,1,0,2,8080,0,0,0,0,0
Anomalous SSH Activity,High,Host 192.168.20.252 shows anomalous ssh activity communication with 192.168.2.127 over TCP port 3389. ,Malicious,Policy Violation,Escalated,2,31,3,0,TCP,3389,1,1,0,1,0,0,1,2,3389,1,1,0,0,0
Brute Force Attempt,Medium,Host 192.168.24.49 shows malware beaconing communication with 192.168.16.92 over UDP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,8,24,4,0,UDP,80,1,1,0,3,1,0,0,1,80,0,0,0,0,0
Anomalous SSH Activity,High,Host 192.168.27.226 shows uda - trojan horse traffic communication with 192.168.20.243 over ICMP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,15,9,4,0,ICMP,1492,1,1,0,3,1,0,0,2,1492,1,0,0,0,0
Brute Force Attempt,Low,Host 192.168.29.54 shows suspicious dns query communication with 192.168.15.59 over UDP port 8080. ,Legitimate,Benign Activity,No Action Required,13,44,2,0,UDP,8080,1,1,0,0,0,0,0,0,8080,0,0,0,0,0
Brute Force Attempt,Critical,Host 192.168.16.22 shows malware beaconing communication with 192.168.4.201 over ICMP port 1492. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,1,59,3,0,ICMP,1492,1,1,0,3,1,0,0,3,1492,1,1,0,0,0
Anomalous SSH Activity,High,Host 192.168.21.172 shows suspicious dns query communication with 192.168.6.123 over UDP port 443. ,Malicious,False Positive,Closed,4,22,4,0,UDP,443,1,1,0,0,0,0,0,2,443,0,1,0,0,0
Suspicious DNS Query,Low,Host 192.168.30.84 shows suspicious dns query communication with 192.168.14.129 over ICMP port 443. ,Legitimate,Benign Activity,No Action Required,21,20,2,0,ICMP,443,1,1,0,0,0,0,0,0,443,0,0,0,0,0
Malware Beaconing,High,Host 192.168.9.119 shows suspicious dns query communication with 192.168.26.75 over ICMP port 5900. ,Malicious,False Positive,Closed,21,21,2,0,ICMP,5900,1,1,0,0,0,0,0,2,5900,1,0,0,0,0
Suspicious DNS Query,Low,Host 192.168.23.23 shows anomalous ssh activity communication with 192.168.15.88 over UDP port 8080. ,Legitimate,Policy Violation,Escalated,12,41,5,1,UDP,8080,1,1,0,1,0,0,1,0,8080,0,0,0,0,0
UDA - Trojan Horse Traffic,Low,Host 192.168.27.238 shows suspicious dns query communication with 192.168.18.203 over UDP port 53. ,Legitimate,Benign Activity,No Action Required,0,24,2,0,UDP,53,1,1,0,0,0,0,0,0,53,0,1,0,0,0
Port Scan Detected,Low,Host 192.168.11.240 shows anomalous ssh activity communication with 192.168.4.191 over UDP port 443. ,Legitimate,Policy Violation,Escalated,11,55,1,0,UDP,443,1,1,0,1,0,0,1,0,443,0,0,0,0,0
Data Exfiltration Pattern,High,Host 192.168.2.85 shows unauthorized access attempt communication with 192.168.27.18 over UDP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,7,51,1,0,UDP,3389,1,1,0,3,0,0,1,2,3389,1,0,0,0,0
Port Scan Detected,Low,Host 192.168.20.112 shows anomalous ssh activity communication with 192.168.19.144 over ICMP port 80. ,Legitimate,Policy Violation,Escalated,8,34,3,0,ICMP,80,1,1,0,1,0,0,1,0,80,0,0,0,0,0
UDA - Trojan Horse Traffic,High,Host 192.168.16.91 shows anomalous ssh activity communication with 192.168.22.121 over TCP port 53. ,Malicious,Policy Violation,Escalated,5,8,5,1,TCP,53,1,1,0,1,0,0,1,2,53,0,1,0,0,0
Port Scan Detected,High,Host 192.168.1.235 shows brute force attempt communication with 192.168.22.16 over TCP port 3389. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,2,54,5,1,TCP,3389,1,1,0,1,0,1,0,2,3389,1,1,0,0,0
Brute Force Attempt,Low,Host 192.168.22.105 shows suspicious dns query communication with 192.168.24.229 over ICMP port 8080. ,Legitimate,Benign Activity,No Action Required,6,36,4,0,ICMP,8080,1,1,0,0,0,0,0,0,8080,0,0,0,0,0
Unauthorized Access Attempt,Critical,Host 192.168.20.74 shows port scan detected communication with 192.168.29.53 over TCP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,3,50,6,1,TCP,8080,1,1,0,3,0,1,0,3,8080,0,1,0,0,0
Data Exfiltration Pattern,Critical,Host 192.168.18.113 shows data exfiltration pattern communication with 192.168.18.89 over TCP port 5900. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated,9,59,3,0,TCP,5900,1,1,1,1,1,0,0,3,5900,1,0,0,0,0
Data Exfiltration Pattern,Low,Host 192.168.29.207 shows brute force attempt communication with 192.168.9.168 over UDP port 8080. Brute force behavior observed.,Legitimate,Reconnaissance,Investigated,19,6,6,1,UDP,8080,1,1,0,1,0,1,0,0,8080,0,0,0,0,0
Suspicious DNS Query,Low,Host 192.168.10.4 shows uda - trojan horse traffic communication with 192.168.16.31 over UDP port 443. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,16,19,1,0,UDP,443,1,1,0,3,1,0,0,0,443,0,0,0,0,0
Anomalous SSH Activity,High,Host 192.168.30.79 shows data exfiltration pattern communication with 192.168.21.148 over UDP port 5900. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated,20,42,4,0,UDP,5900,1,1,0,1,1,0,0,2,5900,1,0,0,0,0
Data Exfiltration Pattern,High,Host 192.168.23.110 shows uda - trojan horse traffic communication with 192.168.16.125 over TCP port 3389. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,20,29,4,0,TCP,3389,1,1,0,3,1,0,0,2,3389,1,0,0,0,0
Port Scan Detected,Medium,Host 192.168.14.115 shows anomalous ssh activity communication with 192.168.28.86 over TCP port 53. ,Malicious,Policy Violation,Escalated,15,56,1,0,TCP,53,1,1,0,1,0,0,1,1,53,0,0,0,0,0
Unauthorized Access Attempt,Critical,Host 192.168.7.32 shows unauthorized access attempt communication with 192.168.20.221 over ICMP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,14,52,0,0,ICMP,3389,1,1,0,3,0,0,1,3,3389,1,0,0,0,0
Data Exfiltration Pattern,Critical,Host 192.168.16.59 shows unauthorized access attempt communication with 192.168.9.29 over UDP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,17,2,6,1,UDP,5900,1,1,0,3,0,0,1,3,5900,1,0,0,0,0
Port Scan Detected,Medium,Host 192.168.17.200 shows brute force attempt communication with 192.168.17.164 over TCP port 22. Brute force behavior observed.,Malicious,Reconnaissance,Investigated,6,36,2,0,TCP,22,1,1,1,1,0,1,0,1,22,1,0,0,0,0
Brute Force Attempt,Low,Host 192.168.11.241 shows brute force attempt communication with 192.168.19.116 over UDP port 53. Brute force behavior observed.,Legitimate,Reconnaissance,Investigated,21,55,5,1,UDP,53,1,1,0,1,0,1,0,0,53,0,0,0,0,0
Malware Beaconing,High,Host 192.168.16.153 shows unauthorized access attempt communication with 192.168.10.225 over UDP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,16,32,3,0,UDP,5900,1,1,0,3,0,0,1,2,5900,1,0,0,0,0
Anomalous SSH Activity,High,Host 192.168.28.98 shows malware beaconing communication with 192.168.22.131 over TCP port 53. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked,4,19,6,1,TCP,53,1,1,0,3,1,0,0,2,53,0,1,0,0,0
Unauthorized Access Attempt,Critical,Host 192.168.4.216 shows data exfiltration pattern communication with 192.168.20.208 over TCP port 443. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,18,12,1,0,TCP,443,1,1,0,1,1,0,0,3,443,0,0,0,0,0
Brute Force Attempt,High,Host 192.168.4.128 shows uda - trojan horse traffic communication with 192.168.11.140 over TCP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated,19,22,1,0,TCP,5900,1,1,0,3,1,0,0,2,5900,1,0,0,0,0
Port Scan Detected,Critical,Host 192.168.2.231 shows port scan detected communication with 192.168.10.173 over TCP port 1492. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated,3,1,3,0,TCP,1492,1,1,0,3,0,1,0,3,1492,1,1,0,0,0
Port Scan Detected,Low,Host 192.168.6.237 shows port scan detected communication with 192.168.7.198 over ICMP port 443. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated,12,23,2,0,ICMP,443,1,1,0,3,0,1,0,0,443,0,0,0,0,0
UDA - Trojan Horse Traffic,Critical,Host 192.168.4.191 shows anomalous ssh activity communication with 192.168.25.137 over TCP port 8080. ,Malicious,Policy Violation,Escalated,17,50,6,1,TCP,8080,1,1,0,1,0,0,1,3,8080,0,0,0,0,0
Anomalous SSH Activity,Low,Host 192.168.16.245 shows anomalous ssh activity communication with 192.168.12.231 over TCP port 1492. ,Legitimate,Policy Violation,Escalated,9,16,3,0,TCP,1492,1,1,0,1,0,0,1,0,1492,1,0,0,0,0
Data Exfiltration Pattern,High,Host 192.168.27.112 shows data exfiltration pattern communication with 192.168.7.104 over TCP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Blocked,5,4,6,1,TCP,1492,1,1,0,1,1,0,0,2,1492,1,1,0,0,0
Data Exfiltration Pattern,Critical,Host 192.168.30.134 shows unauthorized access attempt communication with 192.168.23.100 over TCP port 5900. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated,23,45,6,1,TCP,5900,1,1,0,3,0,0,1,3,5900,1,0,0,0,0
